number,opened_at,amount,state,short_description,ci,user,department,category,processed_date,source_id,type,location,processing_time_hours
f3afc183-cf55-42c7-a7c2-536e89a8a02a,2024-04-03 00:07:09,72280,Pending,Morning guy or peace lay.,perhaps,meaganreid,Product Management,Assets,2024-09-03 03:27:09,02eae047-85aa-45b6-ad30-e2f8c19eaa9b,Recurring,Africa,3675.3333333333335
163fd1da-29d2-4a4d-9046-38f75f065380,2024-05-01 15:20:05,15353,Pending,Under read look open while technology car.,stuff,denniscross,IT,Travel,2024-01-01 08:17:49,5314cb7e-ebfb-49f5-bc31-45b9bd4014e9,One-time,Europe,-2911.0377777777776
49ba17c6-a985-4199-97a9-24d9fb5d23f6,2024-05-25 17:27:15,95652,Declined,Produce kind describe almost sort particular five.,perhaps,hudsonkayla,Customer Support,Assets,2024-02-22 08:03:30,21a56840-4a2a-4fb6-8cf6-446d33f04df2,Recurring,North America,-2241.3958333333335
fc8066cd-b688-482b-b011-0fce05b0228f,2024-05-28 16:26:51,62076,Processed,Actually too during politics.,present,shannon69,Product Management,Assets,2024-10-10 17:09:27,50b9dce5-47be-4c82-a92d-afa480c875d0,One-time,Africa,3240.71
fd9a807d-484e-40ff-86b0-322560bb5ebf,2024-02-24 14:37:54,72717,Processed,Arm page later wall meet rest.,like,elizabeth03,Customer Support,Assets,2024-10-12 01:19:33,1d8e4f85-2b6f-4de7-b863-9d9789eac42b,One-time,Asia,5530.694166666667
b72fb585-00eb-4273-9154-ebf7b2ddaa7a,2024-07-11 09:04:04,21483,Pending,About statement buy might hundred view could.,detail,michael39,HR,Services,2024-07-04 15:55:38,4baae6de-8bae-4719-8d54-6b5387ddbffb,One-time,Europe,-161.14055555555555
0b455859-3ff7-43e5-958b-1a89e8c57c35,2024-09-03 20:15:09,27452,Declined,Policy trade despite suddenly dog.,Mr,hudsonkayla,Development,Travel,2024-05-05 10:24:08,35ef23b5-eeaf-4d33-a0da-0190c5c46f9f,Recurring,Africa,-2913.8502777777776
3bac3f16-887b-4236-a217-7d2f2ed758c4,2024-06-11 04:19:44,56736,Submitted,Young home rich course prepare training.,test,meaganreid,Finance,Assets,2024-07-30 03:43:05,112e61a4-8d2c-42c2-8d0e-11d4be60a5cf,Recurring,South America,1175.3891666666666
35437e2d-4a0c-4745-b530-04935342001b,2024-06-23 00:21:24,97414,Processed,Enter behavior argue exactly nation some traditional.,marriage,qlewis,Customer Support,Assets,2024-10-09 17:31:32,bdf25edc-e236-4fdb-a591-8497c64e00ca,One-time,South America,2609.168888888889
8825f928-c534-4eda-a460-765e7e021b41,2024-01-22 00:10:48,22268,Processed,Society sing enjoy seven.,ready,garciaregina,HR,Miscellaneous,2024-09-08 20:28:42,3ea970c8-1a93-4c81-9531-c52f89657f39,One-time,Europe,5540.298333333333
4d1513ad-342a-46f8-b460-19b9dc183fd3,2024-05-29 22:31:46,72343,Submitted,Plan able during require western deal.,television,debra35,Customer Support,Services,2024-09-16 15:43:39,b8a888c1-771e-47f4-9da0-f14cb5a613fb,Recurring,North America,2633.1980555555556
544cc083-8c88-47ca-b2bb-bf09e5703457,2024-10-20 04:59:36,26078,Processed,Area argue save put.,stuff,shannon69,Development,Services,2024-10-25 05:48:22,cad23645-f6a8-48a8-a367-84c6cc79b8db,Recurring,Africa,120.81277777777778
04a2ba97-478d-47a5-ae65-55b56c5d44c5,2024-01-22 08:32:49,62618,Declined,Region on back option dog.,perhaps,hopkinsrebecca,Product Management,Services,2024-05-14 16:27:27,96114f1a-345e-468c-93d2-95c69b6116da,One-time,Asia,2719.9105555555557
c6457ac2-359c-4549-aa86-26210b2e4ac9,2024-07-12 14:20:25,62238,Pending,Data moment stop baby.,television,gina99,Product Management,Travel,2024-01-23 00:35:25,ce55b3f6-c634-4a3f-82c7-92a6b1659ac7,Recurring,Asia,-4117.75
75b0b6c7-6996-4368-9ebb-be90bf80c988,2024-03-24 16:18:08,42223,Declined,Glass challenge white capital lawyer.,present,michael39,Sales,Assets,2024-10-11 22:37:03,ab37f4cb-da5d-45fd-81a2-834dc5f9e474,Recurring,Europe,4830.315277777778
93d3203b-2d01-4f45-b854-0aa3124aa382,2024-01-27 09:22:27,26228,Processed,Economic none number nearly truth personal choice pull.,marriage,lespinoza,IT,Miscellaneous,2024-03-07 11:55:17,8d4ecdab-a4cc-41e0-b519-6733aeead53e,Recurring,North America,962.5472222222222
275c6333-8773-4ae9-9d0f-15cb72b2b6ce,2024-09-22 13:43:50,34219,Submitted,Unit article brother area despite dog.,marriage,gina99,Sales,Services,2024-01-30 10:27:57,fdc897c5-8e30-4572-a1fa-3a15005c6ba4,Recurring,South America,-5667.264722222222
6be2f2cc-125a-4b4b-b96c-0a1a82f1aacc,2024-08-07 22:13:23,65348,Processed,Discuss meeting happy town.,special,sherri36,Finance,Services,2024-10-26 19:26:37,0a3434c2-bf13-4e0f-8a5f-b5e7d8677b74,One-time,Europe,1917.2205555555556
7f1b2457-9c26-4a2d-9133-a76f8db121a7,2024-06-10 05:14:04,46322,Pending,Market nearly cold.,less,bhernandez,Finance,Miscellaneous,2024-03-21 17:42:41,7974778c-475e-469e-88cd-82c7d6ac8c78,One-time,North America,-1931.5230555555556
1d98b336-d089-4aef-ab34-6fd9e752c01e,2024-10-28 23:52:51,61962,Declined,General whom ball money.,stuff,hannah43,Finance,Assets,2024-09-26 15:11:23,2bacee31-17d3-4cc1-8acd-b01efce49133,Recurring,South America,-776.6911111111111
be1f4ac7-836d-4055-996a-df9da9c76a85,2024-04-28 04:26:01,62526,Declined,Adult arm south learn official center return.,television,kimberly55,Product Management,Assets,2024-04-18 01:28:46,02a32dd2-f056-44bd-b079-1636f99863c7,Recurring,South America,-242.95416666666668
2a24c973-21e6-4e1c-a399-89d491734952,2024-01-20 05:33:52,30813,Pending,Song fast civil.,television,xyoung,Finance,Assets,2024-02-16 16:28:39,2585bd30-df47-45cd-a281-361bb3442ac2,Recurring,South America,658.9130555555555
f280dc3c-a860-4079-8009-824d44f2f607,2024-10-09 11:55:41,13325,Submitted,Game term oil over system new.,letter,nlewis,IT,Travel,2024-03-27 20:17:18,d4e7ae7c-ab80-406f-9e69-ad4b92adcb23,One-time,Europe,-4695.639722222222
986c2c10-59f7-450b-93d9-7febdb6914af,2024-01-03 11:13:46,78966,Declined,Road expert executive person of TV protect.,special,qflores,Customer Support,Services,2024-10-27 05:39:46,d96ea7af-e758-4d4d-8ec1-d783dd91a5d4,Recurring,Africa,7146.433333333333
41bc1e2e-103a-4f4b-beed-d4d9f13c5d0f,2024-10-21 08:37:07,77776,Submitted,Power money action who author account.,perhaps,khorn,Customer Support,Services,2024-02-14 04:51:01,1168d367-a47f-466f-836e-ab7b5eb2e3db,One-time,Europe,-6003.768333333333
b791d77d-8bf2-4ddc-900c-dd2e1d865140,2024-02-27 05:23:38,80746,Submitted,Remain system style although know describe simply.,stuff,james79,Customer Support,Assets,2024-03-20 23:40:39,657035bc-5dbf-41f2-8d20-265f7266dbd3,One-time,Africa,546.2836111111111
64d52062-d38c-45a9-aeaa-67483e7b9c9a,2024-05-28 06:40:53,65255,Processed,Mission beat especially strong record range.,special,qlewis,Product Management,Services,2024-07-01 11:59:12,b8b859a3-a528-4257-ae68-e3f098eadd8c,Recurring,South America,821.3052777777777
bacef407-a62a-4cc8-9637-7f75e31e7f96,2024-05-02 05:46:55,94657,Pending,Process can discussion concern writer.,marriage,natashaanderson,Product Management,Services,2024-05-20 12:16:53,2966b6bb-ab22-457e-8191-d3f1dc99cfa1,One-time,North America,438.49944444444446
8f018f14-54b5-4463-bfef-0ef06d31bf82,2024-07-17 01:47:47,17035,Submitted,Way so chair rich.,present,xrivers,IT,Assets,2024-07-20 12:48:23,73303a2c-d522-4410-b638-927c3439f92e,One-time,South America,83.01
7b87cc5e-9cc5-4777-995c-e5669179e2b9,2024-08-03 16:43:11,14608,Declined,Quite sea great artist true.,stuff,natashaanderson,IT,Services,2024-03-02 05:29:24,488e7b9d-5836-4035-9f0e-46728730ab98,One-time,Asia,-3707.2297222222223
c7ced556-fadb-472a-9ff0-d0dfb4319262,2024-07-14 19:05:52,10266,Submitted,Child lead professor.,ready,bryanchristian,Development,Travel,2024-09-18 22:17:11,954db253-95e4-4635-aae8-3dad91e12a0b,Recurring,Africa,1587.1886111111112
adca072d-cc85-42d3-b508-1282ee605ee6,2024-06-13 12:53:02,16802,Submitted,Whatever type behavior health defense follow.,special,stewartshannon,HR,Assets,2024-05-05 10:44:10,2e7fca12-66a2-4524-928d-affa415f0485,One-time,Asia,-938.1477777777778
c70e5da0-67dc-4362-b857-bfb6db2e3feb,2024-06-01 10:15:53,29711,Processed,Foreign popular side treat push practice enough responsibility.,television,debra35,Development,Assets,2024-08-15 23:21:22,2bd262a4-8093-4904-8f14-f25617ca2bd8,Recurring,Europe,1813.0913888888888
bedd677d-758f-4605-bd9c-9cd6a5390951,2024-03-06 20:31:14,27657,Pending,Ready single choice group law meeting summer partner.,defense,don49,IT,Services,2024-04-12 10:37:32,e5aa037a-ec78-401e-8d9e-52d826f72000,Recurring,Asia,878.105
76801694-cf1d-41bb-aa39-79bcfb949901,2024-07-09 19:50:15,86760,Pending,Remember adult box civil.,marriage,bhernandez,Customer Support,Services,2024-05-14 04:25:08,cca4f233-7ae4-455d-88d7-e77b2379c087,One-time,Europe,-1359.4186111111112
55fde34c-0f83-4daa-bbcc-f360dbdffd9c,2024-06-02 19:57:59,32567,Pending,House development firm able civil chance data.,special,nperry,Finance,Travel,2024-07-26 19:27:22,7bf3ed25-b43f-4a4e-b5cd-f5ce359ab238,One-time,Africa,1295.4897222222223
5a8f414e-8b02-453b-a501-83a33c1961b8,2024-04-23 21:07:15,17532,Processed,Agree whole suggest player voice decide.,test,xramirez,Development,Miscellaneous,2024-10-02 02:19:07,466edb33-b0e6-4a60-87c3-a51af43e4956,One-time,Africa,3869.197777777778
10a841aa-f0a4-41c8-aeca-7677ed0ade09,2024-01-31 02:11:49,14522,Declined,Central conference thus rate simply billion blood.,perhaps,villarrealerica,HR,Miscellaneous,2024-03-21 17:25:33,df1cb894-b3fd-4847-bd36-003d9f571230,One-time,Asia,1215.2288888888888
72045285-4b5a-4ec0-8a04-983aebe0d076,2024-07-05 17:20:14,58771,Submitted,House response officer.,detail,elizabeth03,Product Management,Assets,2024-08-13 20:52:30,b498d8ee-8c54-4f9c-9565-9af8b2ffb9aa,Recurring,Asia,939.5377777777778
c30beece-aae4-4689-909c-de7e1e9443ad,2024-09-15 12:58:16,38037,Processed,Have group picture character game future.,defense,xramirez,Finance,Services,2024-09-24 11:47:26,e6363a56-ed10-4ad5-9c7c-dfcb58c74131,Recurring,North America,214.81944444444446
c7d65b10-9b59-4040-80ef-e92ad1005941,2024-02-11 12:34:02,61801,Submitted,Role professional management.,letter,denniscross,Product Management,Services,2024-09-03 11:40:47,0f91dfc2-e633-409e-ac42-4c4a2387b697,One-time,South America,4919.1125
d134ad5b-77a5-4ef3-bfe8-80022cbfdb07,2024-09-30 08:07:47,25060,Processed,Who major into.,detail,alanharrison,HR,Services,2024-10-11 12:39:38,6b0c83d3-05e9-4341-a8f0-dd62ccc2843f,Recurring,Asia,268.5308333333333
890379a9-5e4a-47ff-9782-6c50bd30bba3,2024-06-19 01:42:58,91741,Processed,Crime practice Democrat.,stuff,xramirez,Customer Support,Assets,2024-09-17 11:28:16,e1426b91-5a97-4e4b-89b3-47b02d7f8cb0,One-time,South America,2169.755
3d136183-54e1-4b1a-bc61-c5c1fa422670,2024-05-08 12:26:51,51400,Submitted,Series whatever occur on carry.,Mr,michael39,Product Management,Services,2024-04-19 01:36:24,fb60a5bc-5d62-4527-8f99-979fd72bd674,One-time,North America,-466.8408333333333
4a59f1df-e277-4f38-938e-dc9d42676a70,2024-04-24 10:30:37,52726,Processed,Media put could.,perhaps,davisbenjamin,Customer Support,Services,2024-05-27 07:33:53,37797839-008c-48b4-99c0-3cae95be82a8,One-time,South America,789.0544444444445
f4110f55-4114-478d-b0bd-c1e279be38e1,2024-06-16 06:22:19,55315,Processed,Side when off rather.,quickly,elizabeth03,Sales,Travel,2024-06-20 06:59:00,47057f0b-22e8-4fb6-8ad6-bd4882705f64,Recurring,Asia,96.61138888888888
622a7da5-78bc-42a1-842d-de22d5dc844d,2024-09-13 06:51:28,37872,Declined,Sing develop standard.,like,robertsjames,Sales,Services,2024-02-09 11:32:51,4e3d9c81-3f0c-42eb-9328-58d03c72b8d1,One-time,Europe,-5203.310277777778
ff77e18e-15c5-426f-a9e4-dae3db2c01b4,2024-08-24 09:47:58,56607,Processed,Part money billion write play base.,quickly,stewartshannon,Product Management,Assets,2024-09-10 17:30:34,d766c06f-f3c3-4497-b038-79caf36b644b,One-time,Africa,415.71
f42e25a0-6717-4709-a12f-eb81177a263a,2024-10-14 17:59:16,66743,Submitted,Top condition buy seat election.,rock,nlewis,Product Management,Assets,2024-03-29 00:26:14,cc68a6f4-a253-4caa-bd3b-b2ca264e89cf,Recurring,Africa,-4793.550555555556
cbbee465-bc70-4759-85c9-d3772032f40c,2024-04-08 09:13:27,44798,Pending,Can need must capital.,evidence,georgelisa,Sales,Travel,2024-04-01 21:24:13,3682cc18-505f-420b-9c11-b80a9fa95c47,One-time,South America,-155.82055555555556
995f3506-50de-4783-9730-ea837b854994,2024-03-31 22:48:45,71267,Declined,Edge hospital challenge plant.,respond,don49,Product Management,Assets,2024-07-18 15:15:06,16f51aa4-0517-4cee-93ae-8a1ba9aef360,One-time,North America,2608.4391666666666
6e63778f-45f0-4f4e-b7ea-0e6f29df4fe8,2024-10-18 07:55:30,25111,Submitted,Movement want attorney want whether sea natural.,television,xrivers,Development,Miscellaneous,2024-02-02 12:20:17,5875b9f0-3197-4a37-acbc-cd2ffb31f2e9,One-time,Africa,-6211.586944444444
e96810ed-4843-44e3-ac1f-a1789f114861,2024-04-06 03:27:32,27335,Submitted,Scene set popular high effort.,television,natashaanderson,IT,Assets,2024-02-07 12:38:58,7d394f45-c603-4745-a1dc-50c29976dc39,One-time,Africa,-1406.8094444444444
1d23215a-cfbc-4a1f-aa1d-955f37842814,2024-09-06 12:07:45,10187,Submitted,Voice read education.,Mr,hannah43,IT,Services,2024-04-27 19:47:14,7196b1ad-e1c8-495b-92b6-2aa29889fb48,One-time,North America,-3160.3419444444444
e93cce6b-3537-42ea-bd4f-630fd90c76e6,2024-10-24 23:47:36,91307,Submitted,Key piece term early understand PM poor sell.,enough,xgregory,Product Management,Assets,2024-02-17 22:30:31,1e607699-508a-44b3-9291-17b0669835a3,One-time,Europe,-6001.284722222223
7a6595bc-f7bd-4c1b-b52d-cc412392cde4,2024-05-09 03:41:04,18657,Declined,Project include size indeed.,less,hannah43,IT,Travel,2024-03-30 06:40:10,c39ff867-1d98-4340-ab56-0ac7e0f8e6fd,One-time,North America,-957.015
c9277c5b-1352-4810-9bd3-e5ba0f71274b,2024-10-16 06:31:18,17999,Pending,Cover someone live operation of red.,evidence,james79,HR,Travel,2024-08-18 11:17:05,6fd3ab5f-745b-4368-a0a5-bacc00e833f7,Recurring,South America,-1411.2369444444444
31fdaed6-9e2b-4838-8b96-98e013159412,2024-05-01 05:47:42,20027,Pending,Claim suggest from company institution news.,respond,bryanchristian,IT,Services,2024-03-26 06:15:15,97889c7a-3c1d-4fd3-8fce-94f818ce1398,Recurring,Africa,-863.5408333333334
07695ff6-9373-44ab-bc15-4bd2751b77cd,2024-07-09 10:34:32,83925,Processed,To edge ago.,less,denniscross,Customer Support,Assets,2024-08-01 22:39:12,8282e92f-27a7-4536-92c5-2da216cc34a1,One-time,Africa,564.0777777777778
c7cf2c3f-5489-444e-8e9c-5eeb958a2bf4,2024-04-08 12:37:14,27608,Processed,All happy know minute attack single prove.,ready,bhernandez,IT,Services,2024-07-04 17:50:10,944c167c-e5f7-41b2-9708-eb2811b70f92,One-time,Asia,2093.2155555555555
6a7e441d-0945-4ef1-9487-8eef7ec86558,2024-02-08 23:18:10,63935,Declined,Perform attention often.,test,mendezkathryn,Product Management,Miscellaneous,2024-08-01 04:37:56,24d305bd-fe00-48a0-be25-c03a0b55f1bc,Recurring,Europe,4181.329444444445
1e95c0ed-e531-4934-90de-00aa384a520a,2024-10-06 07:12:36,58697,Processed,During raise set.,like,danielnicole,Sales,Services,2024-10-15 15:17:05,48f399fd-6d0b-4cd7-a053-0b496c93c650,Recurring,Europe,224.07472222222222
2b943bad-af26-437f-8a13-f7e179b46166,2024-10-12 09:33:01,64919,Pending,A month practice.,marriage,james79,Product Management,Assets,2024-02-05 11:36:46,43b46d63-88ff-4f14-bf04-ab83d0e93383,Recurring,South America,-5997.9375
b2bcab1f-f856-4189-aa33-78e8be0e1c35,2024-07-18 10:15:04,64427,Pending,Pay ability they per right or statement.,respond,michaelwheeler,Sales,Services,2024-07-24 17:57:38,2776dd75-4cec-4802-9942-a1b16fc0b078,Recurring,South America,151.70944444444444
d9aa659f-d329-4693-916c-8cbbfe8022da,2024-10-12 02:54:29,89564,Submitted,Rule off three again certainly money social.,action,marthabaker,Product Management,Services,2024-03-21 10:29:52,cef43f3c-dbf9-43a4-9ad3-d90f2d398d2e,Recurring,South America,-4912.410277777778
f445c05b-5698-4632-bee7-cff3973c8dcd,2024-02-20 02:24:14,78836,Declined,Necessary special kind community response tax rock.,television,hopkinsrebecca,Product Management,Miscellaneous,2024-05-10 02:49:23,542ebf7f-4eae-40ea-a7c0-18cd018260ce,One-time,South America,1920.4191666666666
08aa9bd3-ade2-4a7a-83ea-cd583cf49a63,2024-10-15 07:33:57,47277,Declined,Laugh attorney garden member event against.,special,hopkinsrebecca,Sales,Travel,2024-10-27 01:11:56,73c20898-26c8-4247-b16e-24bef904dc98,Recurring,Africa,281.63305555555553
17082f76-d162-4b67-8679-be9f9100614e,2024-08-29 02:01:37,86273,Pending,Form answer ready bank.,present,hannah43,Product Management,Assets,2024-01-27 07:48:02,56d5b77b-b7c2-4536-a342-ebc60f3a5de1,One-time,North America,-5154.226388888889
dfca3afa-6293-48a7-951a-10e2bab1bc7e,2024-09-13 10:28:36,28350,Pending,Wrong market century shoulder century edge all whole.,defense,don49,HR,Miscellaneous,2024-03-12 11:22:56,a3897920-0fac-4210-8894-a7415917bb17,Recurring,North America,-4439.094444444445
66c28aa3-188f-4eb0-9c32-8fb65407e152,2024-03-23 18:47:58,23148,Submitted,Inside hundred perhaps rock begin where.,television,denniscross,IT,Services,2024-02-17 07:10:05,27d7e5fe-249a-4d31-bd81-65063c5b426f,Recurring,Asia,-851.6313888888889
c6826f33-a676-4cba-aa26-6cb2f3e9349c,2024-05-29 11:04:20,91139,Pending,Fire dog baby phone boy.,less,meaganreid,Product Management,Services,2024-02-06 21:11:04,78b0aef2-98d1-4ef5-b88e-e260acc0bae1,Recurring,South America,-2701.887777777778
b4b8f1e5-8c88-42e4-914d-74d362c3ed40,2024-05-12 20:45:49,89019,Declined,This employee yard.,special,taylormegan,Product Management,Services,2024-08-27 06:15:03,bc79e680-860b-4a09-9f25-d84999d81b03,One-time,Asia,2553.487222222222
9e5f45f6-51a9-4cbb-a57e-de54ce5fd9d1,2024-04-02 13:57:17,80794,Submitted,Present three life school.,marriage,russellromero,Customer Support,Services,2024-04-02 20:06:18,a6aa4170-36de-49bf-a786-7482621fcbb1,One-time,North America,6.150277777777778
13fa7abb-1ce2-4d47-b3e6-b1ac276b4ecc,2024-09-09 05:52:44,69887,Processed,Which stand despite front task.,respond,qlewis,Finance,Miscellaneous,2024-10-26 03:14:54,5b90e910-228a-47a9-b370-ce6a46e9e255,Recurring,Asia,1125.3694444444445
1b16d7d8-f51f-45a2-846f-efd95f7cc205,2024-04-20 06:07:17,67485,Pending,Brother kid eight statement matter.,less,robertsjames,Finance,Travel,2024-06-08 14:17:17,1874fcee-ed98-4368-b212-3ca58e3c382f,One-time,North America,1184.1666666666667
aee4213c-a1a6-46da-90e1-a452d42d4d23,2024-05-09 10:54:00,59609,Declined,Trial every key section record.,like,sherri36,Sales,Assets,2024-10-27 11:45:33,befa8551-fd60-4340-862b-0e0f1a6bbcb6,One-time,Africa,4104.859166666667
95c859da-885b-49fc-9726-0738baa3f99e,2024-03-08 06:51:36,23850,Pending,Throw avoid find green our black.,perhaps,deborahhill,Development,Assets,2024-03-31 14:29:41,2e0ccdcd-95c2-4285-b7ff-16f74822f7fb,One-time,Europe,559.6347222222222
28d85a60-2298-4ee6-b791-1371d10d099e,2024-06-28 05:26:54,62778,Declined,Attention finally seven.,detail,hopkinsrebecca,Sales,Assets,2024-05-31 15:37:18,b798f85a-7193-4f6e-a454-32f858e10dbb,Recurring,North America,-661.8266666666667
d678f8c8-3a08-4709-8718-1e4acb2f0e1a,2024-01-08 23:29:57,63908,Declined,Mind likely we.,respond,jessica82,Product Management,Miscellaneous,2024-05-09 12:50:24,e10a0748-3535-4f4d-b4bc-4a2e7b69e77d,Recurring,Asia,2917.340833333333
355ca112-0b90-470b-83f6-c014e49909ae,2024-08-10 22:24:39,62477,Processed,Respond else order whose.,respond,mendezkathryn,Finance,Travel,2024-10-25 10:12:49,20765272-dae3-4662-a603-788d58c4f6c2,Recurring,South America,1811.8027777777777
8b747a9c-0b82-4bcb-8c19-39bb418535a2,2024-03-30 03:15:53,24163,Submitted,Several final anyone piece miss public.,ready,nperry,IT,Services,2024-04-15 04:08:05,867e35ec-33b7-4d8b-a4d5-f113e629d349,One-time,North America,384.87
d9c5f239-5d34-423b-9944-607e81b463e9,2024-09-09 20:43:22,24849,Submitted,Do where loss protect.,present,mendezkathryn,IT,Travel,2024-03-16 07:10:41,3e7f80d8-70d9-4224-a126-74b26314615b,One-time,Africa,-4261.544722222222
04737d91-21e0-4d76-a90c-2e4d0ecadb4a,2024-05-19 02:34:49,17030,Submitted,Method worry language beautiful red.,special,russellromero,IT,Travel,2024-03-08 00:01:47,3de871d3-3c29-4b92-be48-0f3a18bb1fab,Recurring,North America,-1730.5505555555555
87ac0015-5779-4a00-8f1b-b414ab5a31a3,2024-05-01 13:40:47,47531,Submitted,Evidence owner prepare class.,perhaps,xrivers,Sales,Services,2024-09-15 08:15:09,087a8ba2-f6c8-485f-bd65-b2ca9d4e2bfe,Recurring,Africa,3282.572777777778
d7856c29-3cc4-4a37-be38-9163835328cf,2024-01-29 04:27:33,17708,Pending,Star service ago will production maybe tough.,perhaps,xyoung,HR,Travel,2024-07-09 01:33:13,bf462c38-1fe2-4980-8fd2-a28861e17f20,Recurring,South America,3885.0944444444444
2603cd46-2bd5-43e0-9a4e-23fd4205ddb3,2024-04-04 08:36:21,13894,Submitted,Picture floor important trouble reveal.,perhaps,michaelwheeler,IT,Services,2024-04-02 00:40:13,c16a4e93-854e-4153-b14f-6f916cf231fc,Recurring,Asia,-55.93555555555555
89e4426f-8b1d-4572-8990-47664fb1b7d7,2024-03-02 02:07:11,85378,Declined,Form whatever trial effort door doctor.,quickly,kimberly55,Customer Support,Services,2024-09-18 07:44:02,43f2f2cf-f252-43c3-bb89-83fc816fea9e,Recurring,North America,4805.614166666666
c8ceed1d-89db-4b9e-825f-e427d29913f4,2024-01-16 12:21:02,76592,Declined,Weight economic less force project mention always member.,enough,stewartshannon,Customer Support,Travel,2024-07-07 20:31:52,cb61d8de-fe39-4eec-8384-b53b15dff2e3,One-time,North America,4160.180555555556
00eb97dc-3a61-443b-bac4-e6fc289171a5,2024-03-31 02:44:59,52357,Processed,Else through character example process.,less,bhernandez,Sales,Miscellaneous,2024-06-24 18:21:52,1f984aaa-22a0-410d-afc8-f6bbc875b138,Recurring,South America,2055.614722222222
7360bc62-4a8e-4303-9da4-ee0873f98a9b,2024-09-13 21:36:23,30400,Processed,Sometimes hold open billion also side executive officer.,perhaps,hudsonkayla,Finance,Miscellaneous,2024-10-04 04:28:14,97c09714-be6d-46f4-9e36-d23c892b28b0,Recurring,Asia,486.8641666666667
d38d34aa-4c51-4cd5-a309-1728da494a9e,2024-05-20 00:13:32,21253,Declined,Lead build girl often computer.,test,kimberly55,IT,Services,2024-02-07 04:05:50,45da136f-bd1a-4347-866d-f4b716c68a6e,One-time,North America,-2468.1283333333336
fe8c8225-84ce-4df1-8672-7f626e32a8df,2024-08-28 14:37:32,12463,Declined,Next down pull pick especially recently their.,special,hudsonkayla,Development,Services,2024-07-31 21:49:55,933f8888-90c5-418a-8d41-43bdcd668a00,One-time,Asia,-664.7936111111111
58870531-171c-4d76-80a4-2a30970b8ff2,2024-05-03 09:34:04,67060,Submitted,Sound adult I sometimes likely minute contain.,Mr,davisbenjamin,Sales,Assets,2024-04-02 06:09:58,41a75a37-d883-4ba3-a4dc-4adcd7b924d6,One-time,South America,-747.4016666666666
6605d8b7-584a-4001-839d-50c7247e1dd1,2024-10-19 20:42:14,11285,Pending,Time positive activity reason democratic.,quickly,bryanchristian,Development,Services,2024-06-18 17:32:58,44ee26d3-d95d-4972-9017-1c93e4579077,Recurring,South America,-2955.1544444444444
424c13ad-eebc-4848-9b8e-138c860c959a,2024-05-11 17:20:19,13292,Processed,Low foot effect station.,rock,villarrealerica,Development,Assets,2024-09-13 04:41:39,7c60cf97-332c-4078-a396-74556d95d148,One-time,Europe,2987.3555555555554
afe993bd-b491-42cb-9e05-8359e8c7bcd4,2024-03-29 16:07:07,58166,Submitted,During determine group.,Mr,qlewis,Product Management,Miscellaneous,2024-03-31 21:02:50,c0b6517e-ab1f-498e-9e05-e4bed4b8d38f,Recurring,Asia,52.92861111111111
6dbae3a2-bdb1-4e4f-8481-22e5c704c1d9,2024-03-13 03:12:11,42307,Pending,Pretty should thank design.,rock,georgelisa,Sales,Services,2024-01-18 01:31:08,45b251cd-e685-4de0-a5b7-30ad34747d40,Recurring,North America,-1321.6841666666667
40b6fdf1-7fa5-417e-8221-d404cd5f2c08,2024-06-07 12:04:58,94911,Submitted,Already view draw item.,letter,michael39,Customer Support,Miscellaneous,2024-07-12 04:07:06,00d3f738-a9c6-4870-8f38-e7bc2b923382,One-time,Africa,832.0355555555556
64f2db5f-721a-4e46-a0a6-236da67f75a4,2024-03-09 17:15:13,21413,Submitted,Effect investment live remain skin yard school.,rock,deborahhill,IT,Services,2024-07-10 00:36:24,8ecf6298-8d09-417d-be34-abfad89d5fa4,Recurring,North America,2935.3530555555553
abb521c3-9bf7-44cc-a50a-b57ece0607a9,2024-01-18 11:30:38,53988,Processed,Language clear current range.,marriage,denniscross,Customer Support,Services,2024-02-22 17:25:49,d4633e89-c0b4-4dc5-a8fe-38427e39ebd0,One-time,North America,845.9197222222223
26b168e1-546c-4dd5-9c4f-ee84efd67149,2024-06-16 05:00:00,63529,Pending,Explain garden phone young next must near success.,letter,shannon69,Product Management,Travel,2024-01-21 01:21:29,4cfefe5b-ebf9-4394-b77e-cf9cb92cb2b1,Recurring,Asia,-3531.6419444444446
5fa9cdc6-b356-42b9-a8f4-6983536ba33c,2024-05-14 20:41:14,78397,Processed,Small choice according trial entire.,ready,qflores,Product Management,Services,2024-08-18 10:11:12,1a8a7e27-3908-433a-89b5-367440142d43,One-time,North America,2293.4994444444446
65799f42-c45b-4470-88c5-631cf4bd1f6c,2024-09-17 18:40:51,57490,Declined,Personal kind forget speak term style.,evidence,georgelisa,Finance,Assets,2024-10-18 19:28:40,d9375654-f418-4d18-a3c7-5084cea96b74,Recurring,Asia,744.7969444444444
aba43e37-bca1-4cce-96f2-b8fe30f87945,2024-08-12 06:46:56,79956,Submitted,Face fear billion newspaper discussion firm soon develop.,present,michael39,Customer Support,Assets,2024-03-22 02:11:41,8f469146-3cad-4434-8317-eff05d5074e2,One-time,Asia,-3436.5875
68632983-a929-4e8a-acb0-4425a9b21b23,2024-10-18 11:13:27,63831,Processed,Matter meeting serious rich usually.,evidence,james79,Product Management,Miscellaneous,2024-10-25 08:31:34,942e069e-ad49-415a-9960-a6403ad03b19,Recurring,Asia,165.30194444444444
